dataset,fold,model,best_params,MAE,RMSE,MdAE,MASE,MdASE
NASA93,6,RandomForest,"{""regressor__model__max_depth"": 16, ""regressor__model__max_features"": 0.6, ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 300}",219.8294835528554,394.19047357896767,112.47582175125785,0.3806989836933347,0.6014749826270473
NASA93,6,GradientBoosting,"{""regressor__model__learning_rate"": 0.05, ""regressor__model__max_depth"": 2, ""regressor__model__n_estimators"": 200, ""regressor__model__subsample"": 0.7}",274.874790137404,657.3190828746095,92.3696072513942,0.476026015969181,0.4939551189914128
NASA93,6,DummyMean,{},440.937055476529,530.3767883435377,421.53378378378363,0.7636113508508751,2.254191357132533
NASA93,6,DummyMedian,{},372.4736842105263,558.7554506975395,179.0,0.6450470188971045,0.9572192513368984
NASA93,6,TabPFN,{},232.3265470805921,475.86139642898974,74.697265625,0.40234130076231184,0.39945061831550804
NASA93,6,TabICLv2,{},213.14027859035292,383.7974799423924,59.078826904296875,0.3691146707532153,0.3159295556379512
NASA93,6,TabDPT,{},331.196769824781,619.4735078595014,135.82147216796875,0.5735639807591754,0.72631803298379
NASA93,7,ElasticNet,"{""regressor__model__alpha"": 1.0, ""regressor__model__l1_ratio"": 0.5}",832.5818120564676,1947.5302992380534,228.62476411196923,1.823767300988346,1.1907539797498397
NASA93,7,RandomForest,"{""regressor__model__max_depth"": 8, ""regressor__model__max_features"": 0.6, ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 300}",592.7144949131809,1427.7558084181546,51.43140908250757,1.298338852700242,0.26787192230472695
NASA93,7,GradientBoosting,"{""regressor__model__learning_rate"": 0.03, ""regressor__model__max_depth"": 2, ""regressor__model__n_estimators"": 400, ""regressor__model__subsample"": 0.7}",527.9598615225997,1068.3441041428825,66.41456748216874,1.1564940738988279,0.3459092056362955
NASA93,7,DummyMean,{},854.5629445234708,1880.710043519384,362.1391891891892,1.8719168882739434,1.8861416103603605
NASA93,7,DummyMedian,{},840.1842105263158,1971.5600698298208,179.5,1.84042032599756,0.9348958333333334
NASA93,7,TabPFN,{},448.33441378944804,963.6416149104963,100.36370849609375,0.9820748326910587,0.5227276484171549
NASA93,7,TabICLv2,{},463.9389894987408,836.3848059050374,103.52227783203125,1.016256596587764,0.5391785303751627
NASA93,7,TabDPT,{},436.0648840452496,935.7716535183662,168.47491455078125,0.9551984743297072,0.877473513285319
NASA93,8,ElasticNet,"{""regressor__model__alpha"": 0.1, ""regressor__model__l1_ratio"": 0.1}",4188.366623645471,17221.95948552933,120.22178645262335,8.045205547344038,0.500924110219264
NASA93,8,RandomForest,"{""regressor__model__max_depth"": 8, ""regressor__model__max_features"": 0.6, ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 600}",350.29384811405936,889.8817130063464,39.50215502100576,0.6728603924349935,0.16459231258752402
NASA93,8,GradientBoosting,"{""regressor__model__learning_rate"": 0.1, ""regressor__model__max_depth"": 3, ""regressor__model__n_estimators"": 400, ""regressor__model__subsample"": 0.7}",264.6029921655821,565.8033256684178,87.16308635123667,0.5082614899078534,0.3631795264634861
NASA93,8,DummyMean,{},723.8970839260313,1097.5174540530104,553.204054054054,1.3904945193739684,2.3050168918918916
NASA93,8,DummyMedian,{},594.7157894736843,1143.582146728336,238.0,1.1423571999536049,0.9916666666666667
NASA93,8,TabPFN,{},283.41215884560035,735.5555687741178,39.09141845703125,0.5443909947273938,0.1628809102376302
NASA93,8,TabICLv2,{},362.60057784632636,915.3812157270852,50.27474365234377,0.6964997199362527,0.20947809855143237
NASA93,8,TabDPT,{},316.31737215142505,721.9444562189061,92.00434875488281,0.6075968285075667,0.3833514531453451
NASA93,9,ElasticNet,"{""regressor__model__alpha"": 1.0, ""regressor__model__l1_ratio"": 0.5}",299.1269236794139,554.1586906107306,158.26264362428188,0.5129707502305055,0.7259754294691829
NASA93,9,RandomForest,"{""regressor__model__max_depth"": 16, ""regressor__model__max_features"": 0.6, ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 600}",170.83402963479531,410.08274107227646,58.52657623304344,0.29296212881385747,0.26847053317909836
NASA93,9,GradientBoosting,"{""regressor__model__learning_rate"": 0.05, ""regressor__model__max_depth"": 4, ""regressor__model__n_estimators"": 400, ""regressor__model__subsample"": 0.7}",200.09599944705244,385.1946795415601,84.31331197497252,0.34314328410131434,0.38675831181180054
NASA93,9,DummyMean,{},504.49214814814815,625.5164941534907,509.8613333333333,0.8651501928937363,2.338813455657492
NASA93,9,DummyMedian,{},334.65555555555557,576.4129133413535,223.0,0.5738985621572595,1.0229357798165137
NASA93,9,TabPFN,{},240.15915834638807,446.7213691205643,36.58857727050781,0.41184732593213835,0.16783751041517345
NASA93,9,TabICLv2,{},250.45083359612357,447.08538796570616,83.3920669555664,0.42949645062157493,0.38253241722736886
NASA93,9,TabDPT,{},212.67954440646702,368.35340160796756,79.07994270324707,0.36472272074643647,0.36275203074883977
NASA93,10,ElasticNet,"{""regressor__model__alpha"": 0.01, ""regressor__model__l1_ratio"": 0.9}",309.943810633709,545.2303539831069,69.14411658115831,0.5821138645226346,0.36012560719353287
NASA93,10,RandomForest,"{""regressor__model__max_depth"": 8, ""regressor__model__max_features"": 0.6, ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 300}",318.8703958939773,631.7441281716747,61.10218167727896,0.5988791260460741,0.31824052956916127
NASA93,10,GradientBoosting,"{""regressor__model__learning_rate"": 0.03, ""regressor__model__max_depth"": 3, ""regressor__model__n_estimators"": 200, ""regressor__model__subsample"": 0.7}",311.03080051356176,636.5926746262586,84.55157239749443,0.5841553696534012,0.4403727729036168
NASA93,10,DummyMean,{},692.4588888888889,1009.8282257858401,576.096,1.3005257921105307,3.0005
NASA93,10,DummyMedian,{},544.3833333333333,1075.3213310448184,220.4,1.0224210811000316,1.1479166666666667
NASA93,10,TabPFN,{},184.28076199425593,333.1242341576735,56.49360656738281,0.34610268971760966,0.29423753420511883
NASA93,10,TabICLv2,{},186.7006382624308,373.26280592508834,26.427669525146484,0.3506475248709679,0.13764411211013794
NASA93,10,TabDPT,{},259.19453421698677,462.3500448138381,39.8541259765625,0.4868002741132487,0.20757357279459634
NASA93,11,ElasticNet,"{""regressor__model__alpha"": 1.0, ""regressor__model__l1_ratio"": 0.5}",401.7089566287139,740.3705492985384,140.42666062296405,0.7167407151508717,0.5572486532657304
NASA93,11,RandomForest,"{""regressor__model__max_depth"": 8, ""regressor__model__max_features"": 0.6, ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 300}",308.13994095166,624.8410818756901,38.979132830669215,0.5497921766488526,0.15467909853440165
NASA93,11,GradientBoosting,"{""regressor__model__learning_rate"": 0.05, ""regressor__model__max_depth"": 2, ""regressor__model__n_estimators"": 400, ""regressor__model__subsample"": 0.7}",285.8689426751724,562.3711314092548,47.853763574683484,0.5100556187045716,0.18989588720112494
NASA93,11,DummyMean,{},653.4362019914652,770.7667464284185,597.0067567567568,1.1658797320611078,2.3690744315744316
NASA93,11,DummyMedian,{},445.1473684210526,756.359551090826,262.0,0.7942447832561668,1.0396825396825398
NASA93,11,TabPFN,{},296.1141872807553,558.4802479800155,52.77973175048828,0.5283354798436604,0.2094433799622551
NASA93,11,TabICLv2,{},304.68854566875257,602.9408422603469,103.71664123535157,0.5436340975656774,0.411573973156157
NASA93,11,TabDPT,{},230.3173742193925,392.3091378728944,84.79896545410156,0.41093890685204265,0.33650383116706967
NASA93,12,ElasticNet,"{""regressor__model__alpha"": 1.0, ""regressor__model__l1_ratio"": 0.5}",303.92766763736927,542.3170109548902,172.65008290138357,0.5179801751078499,0.8719701156635534
NASA93,12,RandomForest,"{""regressor__model__max_depth"": null, ""regressor__model__max_features"": 0.6, ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 600}",199.9371051713173,420.27951486377975,63.95731446289125,0.3407503421858982,0.32301673971157197
NASA93,12,GradientBoosting,"{""regressor__model__learning_rate"": 0.03, ""regressor__model__max_depth"": 2, ""regressor__model__n_estimators"": 200, ""regressor__model__subsample"": 0.7}",176.29070473475593,382.25401158823365,82.81322301126033,0.3004500735923376,0.41824860106697137
NASA93,12,DummyMean,{},497.87119487908967,606.2505880871496,522.1364864864864,0.8485157363571229,2.637052962052962
NASA93,12,DummyMedian,{},332.5473684210526,572.7715922094122,186.0,0.5667563781390076,0.9393939393939394
NASA93,12,TabPFN,{},205.61468746787622,399.41748183221927,90.04141235351562,0.3504265756628376,0.4547546078460385
NASA93,12,TabICLv2,{},193.15180587768555,399.7323639825816,49.109619140625,0.3291862402941677,0.24802837949810605
NASA93,12,TabDPT,{},181.4366689180073,346.1022305831388,63.652587890625,0.30922027687609926,0.3214777166193182
NASA93,13,ElasticNet,"{""regressor__model__alpha"": 1.0, ""regressor__model__l1_ratio"": 0.5}",659.3991684806822,1871.139471052715,125.23990934036473,1.3358539424317635,0.5218329555848531
NASA93,13,RandomForest,"{""regressor__model__max_depth"": 8, ""regressor__model__max_features"": 0.6, ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 600}",528.1143380310244,1513.8914844534502,77.4599713968608,1.0698885504192943,0.3227498808202533
NASA93,13,GradientBoosting,"{""regressor__model__learning_rate"": 0.05, ""regressor__model__max_depth"": 4, ""regressor__model__n_estimators"": 400, ""regressor__model__subsample"": 0.7}",502.46048793149214,1376.6166573135565,54.9530215942288,1.0179173038176728,0.22897092330928667
NASA93,13,DummyMean,{},799.6058321479373,1814.3521794809271,407.7567567567568,1.619893767423739,1.6989864864864865
NASA93,13,DummyMedian,{},699.8263157894737,1869.7278142750308,186.0,1.4177539002951483,0.775
NASA93,13,TabPFN,{},354.7192619825664,985.5902546922265,29.84454345703125,0.7186134699983004,0.12435226440429688
NASA93,13,TabICLv2,{},411.0302374086882,1005.5833156101694,70.45013427734375,0.8326919252357924,0.29354222615559894
NASA93,13,TabDPT,{},527.1821660593937,1183.883043094408,111.40743255615234,1.0680000955002555,0.46419763565063477
NASA93,14,ElasticNet,"{""regressor__model__alpha"": 1.0, ""regressor__model__l1_ratio"": 0.1}",482.30746850851784,941.6424583155654,144.07640813488808,0.9216277605891302,0.7543267441617177
NASA93,14,RandomForest,"{""regressor__model__max_depth"": 8, ""regressor__model__max_features"": 0.6, ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 600}",286.1273018809373,606.4993342605749,63.52132769903524,0.5467526042908065,0.33257239633002744
NASA93,14,GradientBoosting,"{""regressor__model__learning_rate"": 0.1, ""regressor__model__max_depth"": 2, ""regressor__model__n_estimators"": 200, ""regressor__model__subsample"": 1.0}",291.98713036769163,573.8053073339795,86.30834989192947,0.5579499855430282,0.4518761774446569
NASA93,14,DummyMean,{},624.6524444444444,998.6016458946016,467.25733333333335,1.1936307669050583,2.4463734729493893
NASA93,14,DummyMedian,{},583.2333333333332,1093.2503235764443,201.0,1.114484153776774,1.0523560209424083
NASA93,14,TabPFN,{},173.27242634031506,267.09666445715817,68.12446212768555,0.33110140042761815,0.3566725765847411
NASA93,14,TabICLv2,{},196.7862707455953,311.05561201184975,83.421142578125,0.3760333435905446,0.43675990878599474
NASA93,14,TabDPT,{},253.16854324340818,383.69185997297853,119.27865600585938,0.4837726404747016,0.6244955811825098
NASA93,15,ElasticNet,"{""regressor__model__alpha"": 0.01, ""regressor__model__l1_ratio"": 0.1}",439.9734872008828,807.0697525733261,117.24514811727562,0.8691669859967763,0.6170797269330296
NASA93,15,RandomForest,"{""regressor__model__max_depth"": 8, ""regressor__model__max_features"": 0.6, ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 600}",433.7471449496423,872.8451263256381,69.54172510840789,0.8568668559077461,0.36600907951793626
NASA93,15,GradientBoosting,"{""regressor__model__learning_rate"": 0.03, ""regressor__model__max_depth"": 2, ""regressor__model__n_estimators"": 400, ""regressor__model__subsample"": 0.7}",385.7150245393623,770.6567886387257,76.71263687325111,0.761979471684578,0.40375072038553217
NASA93,15,DummyMean,{},659.048148148148,1088.0737759232375,474.23333333333335,1.3019486610363493,2.495964912280702
NASA93,15,DummyMedian,{},654.4000000000001,1194.2085133398325,220.2,1.2927662511095719,1.1589473684210525
NASA93,15,TabPFN,{},286.00882471932306,564.515398317132,63.85355072021484,0.5650100185156691,0.33607131958007813
NASA93,15,TabICLv2,{},303.3263571686215,558.4266690702603,90.72295837402343,0.5992207787585602,0.4774892546001233
NASA93,15,TabDPT,{},457.0823760562473,898.6346421021673,194.38206481933594,0.9029655711223874,1.0230634990491365
NASA93,16,ElasticNet,"{""regressor__model__alpha"": 0.001, ""regressor__model__l1_ratio"": 0.9}",527.0629241497709,1274.32852847686,149.93640312094354,0.9152781525566916,0.759171661371866
NASA93,16,RandomForest,"{""regressor__model__max_depth"": null, ""regressor__model__max_features"": 0.6, ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 600}",237.66332046510712,471.88708362098026,80.8325752173362,0.41271740985518296,0.4092788618599301
NASA93,16,GradientBoosting,"{""regressor__model__learning_rate"": 0.05, ""regressor__model__max_depth"": 4, ""regressor__model__n_estimators"": 400, ""regressor__model__subsample"": 1.0}",245.2143806087425,460.5574730500528,100.9956947698108,0.4258303040874229,0.5113706064294218
NASA93,16,DummyMean,{},510.36294452347084,616.8683620106092,517.4094594594595,0.8862775801397427,2.6197947314403014
NASA93,16,DummyMedian,{},375.0473684210526,628.4681840961025,186.5,0.6512935111939786,0.9443037974683545
NASA93,16,TabPFN,{},174.4844769728811,369.4982303060341,38.45281982421875,0.3030033463104647,0.1946978218947785
NASA93,16,TabICLv2,{},173.0037167900487,374.01302046229324,56.281494140625,0.30043191245992656,0.284969590585443
NASA93,16,TabDPT,{},251.73158537212169,452.40581797409004,107.1953125,0.43714784296626147,0.5427610759493671
NASA93,17,ElasticNet,"{""regressor__model__alpha"": 0.01, ""regressor__model__l1_ratio"": 0.9}",128.18316489472565,253.3699556817659,32.00100453162008,0.21582014147986175,0.13333751888175036
NASA93,17,RandomForest,"{""regressor__model__max_depth"": 8, ""regressor__model__max_features"": 0.6, ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 600}",76.41260814411451,169.88870015433693,28.270044311448004,0.12865480356997022,0.11779185129770002
NASA93,17,GradientBoosting,"{""regressor__model__learning_rate"": 0.1, ""regressor__model__max_depth"": 2, ""regressor__model__n_estimators"": 400, ""regressor__model__subsample"": 1.0}",99.84274934808182,196.90454921935526,36.143107338832564,0.1681037935655467,0.15059628057846902
NASA93,17,DummyMean,{},533.4197724039828,578.4614908647251,581.7783783783783,0.898111158691793,2.424076576576576
NASA93,17,DummyMedian,{},309.1105263157895,463.41259381383145,240.0,0.5204449240832657,1.0
NASA93,17,TabPFN,{},62.5877768466347,113.00469386526305,22.47400665283203,0.10537813499178564,0.09364169438680013
NASA93,17,TabICLv2,{},91.55436843068976,161.46630077551458,29.828460693359375,0.15414876644712872,0.1242852528889974
NASA93,17,TabDPT,{},107.00179527684261,240.01781405706575,23.234466552734375,0.18015737569136575,0.0968102773030599
NASA93,18,ElasticNet,"{""regressor__model__alpha"": 1.0, ""regressor__model__l1_ratio"": 0.5}",509.36032616330493,829.6812009085443,187.11396746574965,0.9631052297870679,0.9127510608085349
NASA93,18,RandomForest,"{""regressor__model__max_depth"": null, ""regressor__model__max_features"": ""sqrt"", ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 300}",330.7358739720926,646.9818822546831,63.4429922696996,0.6253597572076994,0.30947801107170536
NASA93,18,GradientBoosting,"{""regressor__model__learning_rate"": 0.1, ""regressor__model__max_depth"": 2, ""regressor__model__n_estimators"": 400, ""regressor__model__subsample"": 0.7}",331.7958712792616,584.6680251939221,93.3637986226405,0.6273640141112247,0.4554331640128805
NASA93,18,DummyMean,{},624.3490753911807,787.9774972792833,542.418918918919,1.180527475022035,2.6459459459459462
NASA93,18,DummyMedian,{},558.3526315789474,866.0632458368578,229.0,1.0557405277117098,1.1170731707317074
NASA93,18,TabPFN,{},280.8927710282175,566.2025209132952,46.1820068359375,0.5311157600836071,0.2252780821265244
NASA93,18,TabICLv2,{},324.48243694807354,643.3319416235397,24.651763916015625,0.6135356759186399,0.1202525069073933
NASA93,18,TabDPT,{},252.1574423037077,455.99105379413766,73.919921875,0.47678262113914777,0.36058498475609757
NASA93,19,ElasticNet,"{""regressor__model__alpha"": 0.1, ""regressor__model__l1_ratio"": 0.1}",7316.515535041825,29491.52594114992,121.38573344968859,15.988749082267255,0.6322173617171281
NASA93,19,RandomForest,"{""regressor__model__max_depth"": null, ""regressor__model__max_features"": 0.6, ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 300}",680.0635899074772,1678.983476546293,109.14377043967035,1.486139959238724,0.5684571377066164
NASA93,19,GradientBoosting,"{""regressor__model__learning_rate"": 0.05, ""regressor__model__max_depth"": 2, ""regressor__model__n_estimators"": 400, ""regressor__model__subsample"": 0.7}",569.5915727631494,1227.9280037386263,75.10466017957827,1.244725948119224,0.3911701051019702
NASA93,19,DummyMean,{},908.3514074074074,2065.467348631996,341.29066666666665,1.985016318492424,1.7775555555555556
NASA93,19,DummyMedian,{},856.8888888888889,2148.228889108421,192.0,1.872555504079704,1.0
NASA93,19,TabPFN,{},475.6417639838325,1041.1651565550617,129.22418212890625,1.0394178459625187,0.6730426152547201
NASA93,19,TabICLv2,{},487.4197212643094,1069.1767740581372,86.77189636230469,1.0651561639852565,0.4519369602203369
NASA93,19,TabDPT,{},556.086728837755,1242.5617671517664,134.63365173339844,1.215213872338867,0.7012169361114502
NASA93,20,ElasticNet,"{""regressor__model__alpha"": 1.0, ""regressor__model__l1_ratio"": 0.5}",595.1053500700904,1118.2098457012507,156.08503633447958,1.1529712655576883,0.8171991431124586
NASA93,20,RandomForest,"{""regressor__model__max_depth"": null, ""regressor__model__max_features"": 0.6, ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 600}",414.3285581793411,698.8318090388169,149.6334842990581,0.8027300074255147,0.783421383764702
NASA93,20,GradientBoosting,"{""regressor__model__learning_rate"": 0.1, ""regressor__model__max_depth"": 2, ""regressor__model__n_estimators"": 400, ""regressor__model__subsample"": 0.7}",351.8825878464948,600.1728691250005,120.14592317361115,0.6817456986217713,0.6290362469822574
NASA93,20,DummyMean,{},662.1237777777777,1024.8605970188225,471.95466666666664,1.282814362079536,2.4709668411867365
NASA93,20,DummyMedian,{},613.1166666666667,1130.186954298565,212.0,1.1878668189051231,1.1099476439790577
NASA93,20,TabPFN,{},347.3672002368503,578.2735320568249,104.50202026367188,0.6729974792247146,0.5471309961448789
NASA93,20,TabICLv2,{},272.93389862908253,450.62439599555853,91.69518127441407,0.5287886295744175,0.4800794831121155
NASA93,20,TabDPT,{},320.91793814765083,554.5740479012435,125.41142120361329,0.6217540495017931,0.6566042994953575
NASA93,21,ElasticNet,"{""regressor__model__alpha"": 0.1, ""regressor__model__l1_ratio"": 0.1}",7182.997989059467,30322.83187928959,111.88439579535904,13.75127674213278,0.5062642343681405
NASA93,21,RandomForest,"{""regressor__model__max_depth"": 8, ""regressor__model__max_features"": ""sqrt"", ""regressor__model__min_samples_leaf"": 1, ""regressor__model__n_estimators"": 300}",453.24818232252755,963.7738524588102,85.6760539277827,0.8677074944861344,0.3876744521619127
